address_id,name,lat,lon,building_matched,structure_hint,hint_confidence,hint_signals,class_source,footprint_area_m2,elongation_ratio,perimeter_complexity,floor_count_est,footprint_source,footprint_match_distance_m
addr_805,,46.81322299997987,-100.8058829997636,True,MDU,0.75,['area_or_shape'],RULE,503.56,2.023,1.0,1.0,ms,15.07
addr_806,,46.81808600018738,-100.8082300002587,True,MDU,0.75,['area_or_shape'],RULE,550.71,1.702,1.0,1.0,ms,9.91
addr_807,,46.81461500028657,-100.8117839996273,True,MDU,0.75,['area_or_shape'],RULE,500.43,1.223,1.07,1.0,ms,11.63
addr_808,,46.81428000010556,-100.809021000104,True,MDU,0.75,['area_or_shape'],RULE,350.29,2.167,1.0,1.0,ms,19.85
addr_809,,46.81691100015537,-100.8055310003094,True,MDU,0.75,['area_or_shape'],RULE,878.09,1.087,1.041,1.0,ms,13.71
addr_810,,46.81829800006957,-100.8083590001301,True,MDU,0.75,['area_or_shape'],RULE,364.75,1.248,1.0,1.0,ms,14.23
addr_811,,46.81736899982593,-100.8063270001776,True,MDU,0.75,['area_or_shape'],RULE,431.34,1.482,1.041,1.0,ms,12.2
addr_812,,46.81815699988726,-100.8075859998281,True,MDU,0.75,['area_or_shape'],RULE,455.3,1.341,1.054,1.0,ms,31.83
addr_813,,46.81481600025418,-100.8065099995774,True,MDU,0.75,['area_or_shape'],RULE,455.45,1.072,1.054,1.0,ms,17.44
addr_814,,46.81611400026544,-100.8063220001548,True,MDU,0.75,['area_or_shape'],RULE,487.4,1.325,1.069,1.0,ms,27.36
addr_815,,46.81692000003346,-100.8138919997478,True,MDU,0.75,['area_or_shape'],RULE,446.37,1.839,1.0,1.0,ms,18.35
addr_816,,46.81595900003632,-100.8121950004294,True,MDU,0.75,['area_or_shape'],RULE,528.9,1.167,1.071,1.0,ms,8.72
addr_817,,46.81395599993463,-100.811806000267,True,MDU,0.75,['area_or_shape'],RULE,466.37,2.005,1.0,1.0,ms,11.47
addr_818,,46.81365999995445,-100.8057179999072,True,MDU,0.75,['area_or_shape'],RULE,417.19,1.168,1.048,1.0,ms,13.04
addr_819,,46.81638399995455,-100.8066490003929,True,MDU,0.75,['area_or_shape'],RULE,601.47,1.367,1.072,1.0,ms,42.47
addr_820,,46.81904399982945,-100.8140070002738,True,MDU,0.75,['area_or_shape'],RULE,496.44,1.629,1.0,1.0,ms,15.86
addr_821,,46.81494499969995,-100.8034619996487,True,MDU,0.75,['area_or_shape'],RULE,330.62,1.821,1.0,1.0,ms,7.66
addr_822,,46.81647299996481,-100.8135100001564,True,MDU,0.75,['area_or_shape'],RULE,611.44,1.241,1.0,1.0,ms,24.45
addr_823,,46.81914599984597,-100.8101009996543,True,SFU,0.8,['ml'],ML,72.39,2.509,1.0,1.0,ms,5.22
addr_824,,46.81817099978235,-100.8153959996206,True,MDU,0.75,['area_or_shape'],RULE,671.83,1.877,1.0,1.0,ms,34.08
addr_825,,46.81485600023453,-100.8036859999547,True,MDU,0.75,['area_or_shape'],RULE,582.81,1.492,1.055,1.0,ms,8.71
addr_826,,46.81997800008283,-100.8089469995858,True,MDU,0.75,['area_or_shape'],RULE,614.39,1.395,1.0,1.0,ms,25.73
addr_827,,46.81996799996728,-100.8072700003589,True,MDU,0.75,['area_or_shape'],RULE,747.31,2.385,1.0,1.0,ms,11.62
addr_828,,46.81577799998857,-100.8035989999161,True,MDU,0.75,['area_or_shape'],RULE,336.03,1.285,1.03,1.0,ms,35.81
addr_829,,46.81419499989288,-100.8104770002963,True,MDU,0.75,['area_or_shape'],RULE,438.28,1.534,1.087,1.0,ms,11.6
addr_830,,46.81382899984359,-100.8092489997097,True,MDU,0.75,['area_or_shape'],RULE,309.88,1.015,1.041,1.0,ms,17.47
addr_831,,46.81601300023821,-100.8037279997875,True,MDU,0.75,['area_or_shape'],RULE,471.04,1.994,1.0,1.0,ms,23.82
addr_832,,46.81914699999583,-100.8116470002583,True,MDU,0.75,['area_or_shape'],RULE,523.09,1.031,1.101,1.0,ms,14.29
addr_833,,46.81763600005661,-100.814623000217,True,MDU,0.75,['area_or_shape'],RULE,459.37,1.322,1.046,1.0,ms,25.74
addr_834,,46.81519200012465,-100.8154230002831,True,MDU,0.75,['area_or_shape'],RULE,674.39,1.269,1.101,1.0,ms,29.41
addr_835,,46.81188600024424,-100.8090749996324,True,MDU,0.75,['area_or_shape'],RULE,604.87,1.042,1.066,1.0,ms,13.13
addr_836,,46.81255600006457,-100.8118930003056,True,MDU,0.75,['area_or_shape'],RULE,432.26,1.011,1.243,1.0,ms,7.38
addr_837,,46.81732700011793,-100.8145370000033,True,MDU,0.75,['area_or_shape'],RULE,718.67,1.139,1.096,1.0,ms,29.17
addr_838,,46.81562499983649,-100.8099790003539,True,MDU,0.75,['area_or_shape'],RULE,442.3,1.139,1.0,1.0,ms,11.63
addr_839,,46.81809099980566,-100.8107109997497,True,MDU,0.75,['area_or_shape'],RULE,444.39,1.676,1.031,1.0,ms,16.12
addr_840,,46.81940499992848,-100.8082899996348,True,MDU,0.75,['area_or_shape'],RULE,517.65,1.921,1.0,1.0,ms,13.7
addr_841,,46.81178500026864,-100.8088450003769,True,MDU,0.75,['area_or_shape'],RULE,604.66,1.009,1.103,1.0,ms,19.42
addr_842,,46.81385700003954,-100.8132339999718,True,MDU,0.75,['area_or_shape'],RULE,430.63,1.375,1.047,1.0,ms,20.59
addr_843,,46.81561099989324,-100.8071640000537,True,MDU,0.75,['area_or_shape'],RULE,381.48,1.434,1.0,1.0,ms,9.49
addr_844,,46.81442200024077,-100.8062180003977,True,MDU,0.75,['area_or_shape'],RULE,436.15,1.558,1.0,1.0,ms,25.19
addr_845,,46.81527099988914,-100.812904000259,True,MDU,0.75,['area_or_shape'],RULE,370.21,2.141,1.044,1.0,ms,12.97
addr_846,,46.81957000025137,-100.8100980001796,True,MDU,0.75,['area_or_shape'],RULE,744.09,1.257,1.105,1.0,ms,16.26
addr_847,,46.81414300019557,-100.8120480001163,True,MDU,0.75,['area_or_shape'],RULE,549.63,1.661,1.0,1.0,ms,12.71
addr_848,,46.81428500007773,-100.8139839998093,True,MDU,0.75,['area_or_shape'],RULE,422.5,1.053,1.13,1.0,ms,12.85
addr_849,,46.81699299980858,-100.8050450000626,True,MDU,0.75,['area_or_shape'],RULE,554.19,1.224,1.13,1.0,ms,12.41
addr_850,,46.81755700007811,-100.8094889999091,True,MDU,0.75,['area_or_shape'],RULE,609.47,2.225,1.028,1.0,ms,7.13
addr_851,,46.81755700007811,-100.8089320004156,True,MDU,0.75,['area_or_shape'],RULE,514.81,1.632,1.049,1.0,ms,14.66
addr_852,,46.8166769997227,-100.8154130002374,True,MDU,0.75,['area_or_shape'],RULE,827.69,1.599,1.074,1.0,ms,33.38
addr_853,,46.81703300001391,-100.8138349998464,True,MDU,0.75,['area_or_shape'],RULE,449.94,1.203,1.045,1.0,ms,21.09
addr_854,,46.81515999972792,-100.8048450000461,True,MDU,0.75,['area_or_shape'],RULE,492.87,1.155,1.072,1.0,ms,21.62
addr_855,,46.81386599981398,-100.8100839999359,True,SFU,0.8,['ml'],ML,166.07,1.103,1.0,1.0,ms,30.08
addr_856,,46.81276500004034,-100.8098780000716,True,SFU,0.8,['ml'],ML,120.1,1.011,1.0,1.0,ms,3.5
addr_857,,46.8142069997213,-100.8134769996461,True,MDU,0.75,['area_or_shape'],RULE,363.54,1.188,1.11,1.0,ms,7.91
addr_858,,46.81317200021849,-100.8114129999066,True,SFU,0.8,['ml'],ML,287.52,1.741,1.0,1.0,ms,12.72
addr_859,,46.81810499971798,-100.8095140000235,True,MDU,0.75,['area_or_shape'],RULE,406.57,1.971,1.0,1.0,ms,13.91
addr_860,,46.81551999986595,-100.804156000308,True,MDU,0.75,['area_or_shape'],RULE,465.64,1.945,1.0,1.0,ms,11.03
addr_861,,46.81527000028196,-100.8134690001485,True,MDU,0.75,['area_or_shape'],RULE,497.27,1.457,1.101,1.0,ms,9.51
addr_862,,46.81836600022591,-100.8088169998895,True,MDU,0.75,['area_or_shape'],RULE,565.64,1.139,1.0,1.0,ms,18.15
addr_863,,46.81885000015598,-100.8142370004276,True,MDU,0.75,['area_or_shape'],RULE,722.86,1.008,1.109,1.0,ms,13.81
addr_864,,46.81688699985835,-100.8058740004411,True,MDU,0.75,['area_or_shape'],RULE,672.21,1.012,1.098,1.0,ms,12.85
addr_865,,46.81852199982566,-100.8117960002212,True,MDU,0.75,['area_or_shape'],RULE,340.9,1.893,1.0,1.0,ms,45.57
addr_866,,46.81998099987126,-100.8120539999641,True,MDU,0.75,['area_or_shape'],RULE,1325.91,1.478,1.022,1.0,ms,9.32
addr_867,,46.81733199980678,-100.8137770001201,True,MDU,0.75,['area_or_shape'],RULE,372.67,1.392,1.0,1.0,ms,23.27
addr_868,,46.81718899979254,-100.8068950004402,True,MDU,0.75,['area_or_shape'],RULE,612.48,1.11,1.05,1.0,ms,12.86
addr_869,,46.81440400026171,-100.8114129999066,True,MDU,0.75,['area_or_shape'],RULE,571.73,1.066,1.106,1.0,ms,12.24
addr_870,,46.81521100006304,-100.8125410000358,True,MDU,0.75,['area_or_shape'],RULE,413.16,1.472,1.0,1.0,ms,13.38
addr_871,,46.81395299981009,-100.8124449997763,True,MDU,0.75,['area_or_shape'],RULE,549.63,1.661,1.0,1.0,ms,8.56
addr_872,,46.81728899988546,-100.8113950003632,True,MDU,0.75,['area_or_shape'],RULE,536.14,1.032,1.041,1.0,ms,10.81
addr_873,,46.81736599989177,-100.8116349996644,True,MDU,0.75,['area_or_shape'],RULE,379.22,1.472,1.0,1.0,ms,11.57
addr_874,,46.81182100012951,-100.8102399995715,True,MDU,0.75,['area_or_shape'],RULE,377.12,1.124,1.154,1.0,ms,11.04
addr_875,,46.82063699978639,-100.8164330004116,True,MDU,0.75,['area_or_shape'],RULE,4555.28,1.672,1.214,1.0,ms,33.26
addr_876,,46.81703799973008,-100.8145200002848,True,MDU,0.75,['area_or_shape'],RULE,446.37,1.839,1.0,1.0,ms,36.33
addr_877,,46.814196999762,-100.8134430002092,True,MDU,0.75,['area_or_shape'],RULE,363.54,1.188,1.11,1.0,ms,9.15
addr_878,,46.81597500030669,-100.8048359998253,True,MDU,0.75,['area_or_shape'],RULE,516.11,1.36,1.035,1.0,ms,19.1
addr_879,,46.81829200030479,-100.8116349996644,True,MDU,0.75,['area_or_shape'],RULE,570.57,1.185,1.039,1.0,ms,35.62
addr_880,,46.81992000024736,-100.8066529996926,False,UNRESOLVED,0.0,['no_match'],NONE,,,,,,
addr_881,,46.81242699980649,-100.80539800024,True,SFU,0.8,['ml'],ML,107.83,1.504,1.0,1.0,ms,10.43
addr_882,,46.81526299995719,-100.8134359996382,True,MDU,0.75,['area_or_shape'],RULE,497.27,1.457,1.101,1.0,ms,10.42
addr_883,,46.81335700023141,-100.8101790003705,True,SFU,0.8,['ml'],ML,294.31,1.427,1.0,1.0,ms,17.89
addr_884,,46.81327199978942,-100.8134569995546,True,MDU,0.75,['area_or_shape'],RULE,371.9,1.624,1.0,1.0,ms,10.59
addr_885,,46.81608499980836,-100.8128060003497,True,MDU,0.75,['area_or_shape'],RULE,475.51,1.788,1.0,1.0,ms,8.87
addr_886,,46.81596300025802,-100.8154180002603,True,MDU,0.75,['area_or_shape'],RULE,511.89,1.113,1.082,1.0,ms,42.48
addr_887,,46.81846899984691,-100.8153930001459,True,MDU,0.75,['area_or_shape'],RULE,647.63,1.356,1.105,1.0,ms,28.46
addr_888,,46.81397400006366,-100.8048590002898,True,MDU,0.75,['area_or_shape'],RULE,414.49,1.228,1.06,1.0,ms,35.42
addr_889,,46.81515700028528,-100.8092720001742,True,MDU,0.75,['area_or_shape'],RULE,611.62,1.022,1.126,1.0,ms,27.06
addr_890,,46.81499099971813,-100.8090999997467,True,MDU,0.75,['area_or_shape'],RULE,407.35,1.37,1.0,1.0,ms,33.87
addr_891,,46.81998200000557,-100.8092899997175,True,MDU,0.75,['area_or_shape'],RULE,546.55,1.243,1.113,1.0,ms,24.18
addr_892,,46.81502000015047,-100.8043899997614,True,MDU,0.75,['area_or_shape'],RULE,492.87,1.155,1.072,1.0,ms,10.45
addr_893,,46.8199280001012,-100.8100949998066,True,MDU,0.75,['area_or_shape'],RULE,744.09,1.257,1.105,1.0,ms,45.64
addr_894,,46.81268600028324,-100.8120060002835,True,SFU,0.8,['ml'],ML,231.31,1.388,1.0,1.0,ms,10.88
addr_895,,46.81411000016061,-100.8107669998262,True,MDU,0.75,['area_or_shape'],RULE,401.38,1.669,1.0,1.0,ms,7.77
addr_896,,46.81797100023216,-100.8125169997464,True,MDU,0.75,['area_or_shape'],RULE,315.96,1.389,1.0,1.0,ms,11.96
addr_897,,46.81545400023622,-100.8080469999606,True,MDU,0.75,['area_or_shape'],RULE,542.86,1.271,1.08,1.0,ms,11.62
addr_898,,46.81983599986599,-100.8078600003628,True,MDU,0.75,['area_or_shape'],RULE,747.31,2.385,1.0,1.0,ms,15.39
addr_899,,46.81828999997322,-100.8131369998875,True,MDU,0.75,['area_or_shape'],RULE,508.18,1.618,1.055,1.0,ms,2.39
addr_900,,46.81356600016827,-100.8114179999294,True,MDU,0.75,['area_or_shape'],RULE,390.97,1.44,1.044,1.0,ms,9.16
addr_901,,46.81825199980656,-100.8058619998472,True,MDU,0.75,['area_or_shape'],RULE,652.03,2.274,1.0,1.0,ms,12.64
addr_902,,46.81751600008244,-100.8119590004278,True,MDU,0.75,['area_or_shape'],RULE,338.83,1.332,1.0,1.0,ms,14.1
addr_903,,46.81276100019549,-100.8088479998517,True,MDU,0.75,['area_or_shape'],RULE,437.14,1.269,1.081,1.0,ms,16.55
addr_904,,46.81548299980409,-100.8140149997714,True,MDU,0.75,['area_or_shape'],RULE,394.53,1.378,1.051,1.0,ms,19.65
addr_905,,46.81832400006719,-100.8101070004004,True,MDU,0.75,['area_or_shape'],RULE,646.71,1.213,1.047,1.0,ms,21.63
addr_906,,46.81538900013054,-100.8144829995766,True,MDU,0.75,['area_or_shape'],RULE,735.9,1.445,1.0,1.0,ms,9.87
addr_907,,46.81276500004034,-100.8097650000937,True,SFU,0.8,['ml'],ML,120.1,1.011,1.0,1.0,ms,3.5
addr_908,,46.81921199986202,-100.8093190000298,True,MDU,0.75,['area_or_shape'],RULE,419.35,1.362,1.057,1.0,ms,9.93
addr_909,,46.81276800023115,-100.8105769998554,True,MDU,0.75,['area_or_shape'],RULE,347.06,1.504,1.105,1.0,ms,16.27
addr_910,,46.81594999999738,-100.8138599999607,True,MDU,0.75,['area_or_shape'],RULE,606.75,1.352,1.093,1.0,ms,26.61
addr_911,pl00001528824569,46.81521111133555,-100.8032777776419,True,MDU,0.75,['area_or_shape'],RULE,414.74,1.995,1.0,1.0,ms,18.63
addr_912,pl00001528824561,46.81494722208727,-100.8048944442176,True,MDU,0.75,['area_or_shape'],RULE,492.87,1.155,1.072,1.0,ms,25.26
addr_913,pl00001528824580,46.81483611121396,-100.8060416664973,True,MDU,0.75,['area_or_shape'],RULE,455.45,1.072,1.054,1.0,ms,2.88
addr_914,pl00001528824568,46.81560277808324,-100.8035055553636,True,MDU,0.75,['area_or_shape'],RULE,344.01,1.709,1.0,1.0,ms,16.47
addr_915,pl00001528824562,46.8153583332732,-100.8048833329559,True,MDU,0.75,['area_or_shape'],RULE,468.86,1.244,1.052,1.0,ms,23.08
addr_916,pl00001528824563,46.81557777760084,-100.8048750001833,True,MDU,0.75,['area_or_shape'],RULE,600.85,1.127,1.037,1.0,ms,20.63
addr_917,pl00001528824564,46.8159416669682,-100.8048638889216,True,MDU,0.75,['area_or_shape'],RULE,516.11,1.36,1.035,1.0,ms,22.06
addr_918,pl00001528824567,46.8161666669096,-100.8038027773484,True,MDU,0.75,['area_or_shape'],RULE,471.04,1.994,1.0,1.0,ms,18.93
addr_919,pl00001528824565,46.8162000001086,-100.8048583337398,True,MDU,0.75,['area_or_shape'],RULE,769.86,1.729,1.051,1.0,ms,7.51
addr_920,pl00001528824566,46.81644444416644,-100.8040138886267,True,MDU,0.75,['area_or_shape'],RULE,669.35,2.591,1.0,1.0,ms,14.59
addr_921,pl00001528824353,46.81909999969371,-100.8074611115457,True,MDU,0.75,['area_or_shape'],RULE,521.56,1.531,1.0,1.0,ms,35.22
addr_922,pl00001528824352,46.81939444461656,-100.8074416666131,True,MDU,0.75,['area_or_shape'],RULE,632.13,1.081,1.177,1.0,ms,22.34
addr_923,pl00001528824351,46.81958055552888,-100.8073638886792,True,MDU,0.75,['area_or_shape'],RULE,632.13,1.081,1.177,1.0,ms,13.57
addr_924,pl00001528824350,46.8196861112634,-100.8076138889244,True,MDU,0.75,['area_or_shape'],RULE,604.95,1.076,1.148,1.0,ms,8.22
addr_925,pl00001528824576,46.81363888891731,-100.8063222220386,True,MDU,0.75,['area_or_shape'],RULE,391.22,1.81,1.0,1.0,ms,37.07
addr_926,pl00001528824577,46.81391111116833,-100.8062416665139,True,MDU,0.75,['area_or_shape'],RULE,417.19,1.168,1.048,1.0,ms,29.23
addr_927,pl00001528824578,46.81425555538068,-100.8062361113321,True,MDU,0.75,['area_or_shape'],RULE,484.12,1.118,1.059,1.0,ms,22.29
addr_928,pl00001528824579,46.8145138886291,-100.8062250000704,True,MDU,0.75,['area_or_shape'],RULE,480.16,1.053,1.133,1.0,ms,14.93
addr_929,pl00001528821430,46.81249166658401,-100.8055305556434,True,MDU,0.75,['area_or_shape'],RULE,694.79,2.037,1.025,1.0,ms,17.39
addr_930,pl00001528821429,46.81242499987155,-100.8052944442507,True,SFU,0.8,['ml'],ML,107.83,1.504,1.0,1.0,ms,3.16
addr_931,pl00001528821427,46.81198888870226,-100.804925000412,True,MDU,0.75,['area_or_shape'],RULE,471.14,2.196,1.02,1.0,ms,16.33
addr_932,pl00001528821428,46.81238611086658,-100.804925000412,True,MDU,0.75,['area_or_shape'],RULE,471.14,2.196,1.02,1.0,ms,16.18
addr_933,pl00001528821431,46.81264722212996,-100.804925000412,True,MDU,0.75,['area_or_shape'],RULE,483.45,1.734,1.0,1.0,ms,18.24
addr_934,pl00001528824556,46.8130750000206,-100.8049388892646,True,MDU,0.75,['area_or_shape'],RULE,956.74,2.029,1.091,1.0,ms,16.21
addr_935,pl00001528824557,46.81348333316573,-100.8049222219229,True,MDU,0.75,['area_or_shape'],RULE,653.47,1.255,1.301,1.0,ms,17.34
addr_936,pl00001528824558,46.81381388913793,-100.8049138891503,True,MDU,0.75,['area_or_shape'],RULE,340.2,1.084,1.051,1.0,ms,32.34
addr_937,pl00001528824559,46.81414722248705,-100.8049083330702,True,MDU,0.75,['area_or_shape'],RULE,366.15,1.277,1.06,1.0,ms,27.51
addr_938,pl00001528821433,46.81244722232316,-100.8045250003789,True,MDU,0.75,['area_or_shape'],RULE,931.22,1.812,1.051,1.0,ms,26.11
addr_939,pl00001528824560,46.81446944419509,-100.8049000002977,True,MDU,0.75,['area_or_shape'],RULE,332.09,1.562,1.0,1.0,ms,31.17
addr_940,pl00001528824574,46.81446944419509,-100.8046722225759,True,MDU,0.75,['area_or_shape'],RULE,620.65,1.614,1.096,1.0,ms,36.36
addr_941,pl00001528821432,46.81244444467087,-100.8039250003293,True,MDU,0.75,['area_or_shape'],RULE,452.46,2.673,1.0,1.0,ms,23.31
addr_942,pl00001528824573,46.81446666664726,-100.8041694444945,True,MDU,0.75,['area_or_shape'],RULE,1020.58,1.646,1.048,1.0,ms,13.84
addr_943,pl00001528821434,46.81243055579271,-100.8034694448858,True,MDU,0.75,['area_or_shape'],RULE,428.4,1.764,1.0,1.0,ms,27.29
addr_944,pl00001528824572,46.81454722223787,-100.8037055553801,True,MDU,0.75,['area_or_shape'],RULE,582.81,1.492,1.055,1.0,ms,4.85
addr_945,pl00001528824571,46.81460277800164,-100.8034666663966,True,MDU,0.75,['area_or_shape'],RULE,582.81,1.492,1.055,1.0,ms,9.06
addr_946,pl00001528824570,46.81479444457729,-100.8030111109531,True,MDU,0.75,['area_or_shape'],RULE,330.62,1.821,1.0,1.0,ms,24.19
addr_947,pl00001528824378,46.81615277776316,-100.8093833337772,True,MDU,0.75,['area_or_shape'],RULE,455.8,1.499,1.022,1.0,ms,33.88
addr_948,pl00001528824400,46.81595277808331,-100.8106138891726,True,MDU,0.75,['area_or_shape'],RULE,506.06,1.169,1.09,1.0,ms,9.86
addr_949,pl00001528824651,46.81686944455119,-100.8110611109452,True,MDU,0.75,['area_or_shape'],RULE,479.5,1.188,1.056,1.0,ms,23.66
addr_950,pl00001528824426,46.81730277808498,-100.8092694444672,True,MDU,0.75,['area_or_shape'],RULE,514.81,1.632,1.049,1.0,ms,14.15
addr_951,pl00001528824608,46.81769444435169,-100.808030555401,True,MDU,0.75,['area_or_shape'],RULE,550.71,1.702,1.0,1.0,ms,26.79
addr_952,pl00001528824425,46.81755277805436,-100.8096333331242,True,MDU,0.75,['area_or_shape'],RULE,609.47,2.225,1.028,1.0,ms,7.78
addr_953,pl00001528824609,46.81802500025779,-100.8077111108927,True,MDU,0.75,['area_or_shape'],RULE,569.91,1.698,1.0,1.0,ms,27.07
addr_954,pl00001528824424,46.81771944446471,-100.8098527780733,True,MDU,0.75,['area_or_shape'],RULE,629.27,1.279,1.048,1.0,ms,19.1
addr_955,pl00001528824423,46.81791111099714,-100.8101083335003,True,MDU,0.75,['area_or_shape'],RULE,442.94,1.058,1.06,1.0,ms,28.29
addr_956,pl00001528824610,46.81837499986043,-100.8075305558088,True,MDU,0.75,['area_or_shape'],RULE,793.95,1.062,1.044,1.0,ms,24.66
addr_957,pl00001528824435,46.81817499983955,-100.8088166666145,True,MDU,0.75,['area_or_shape'],RULE,385.04,1.767,1.0,1.0,ms,4.78
addr_958,pl00001528824434,46.81850277791099,-100.8088222217963,True,MDU,0.75,['area_or_shape'],RULE,565.64,1.139,1.0,1.0,ms,20.4
addr_959,pl00001528824354,46.81875833310114,-100.8074555554657,True,MDU,0.75,['area_or_shape'],RULE,793.95,1.062,1.044,1.0,ms,29.42
addr_960,pl00001528824422,46.81833055554398,-100.8101333336147,True,MDU,0.75,['area_or_shape'],RULE,646.71,1.213,1.047,1.0,ms,24.49
addr_961,pl00001528824421,46.81826388869295,-100.8109222224191,True,MDU,0.75,['area_or_shape'],RULE,546.92,1.049,1.054,1.0,ms,16.59
addr_962,pl00001528824427,46.81859444417205,-100.8101222223529,True,MDU,0.75,['area_or_shape'],RULE,496.22,1.304,1.092,1.0,ms,25.63
addr_963,pl00001528824433,46.81883888902475,-100.8088305554672,True,MDU,0.75,['area_or_shape'],RULE,579.14,1.125,1.05,1.0,ms,16.84
addr_964,pl00001528824428,46.81885833334918,-100.8101222223529,True,MDU,0.75,['area_or_shape'],RULE,482.78,1.622,1.0,1.0,ms,30.97
addr_965,pl00001528824432,46.81918055572015,-100.8088194442054,True,MDU,0.75,['area_or_shape'],RULE,532.95,1.041,1.1,1.0,ms,20.31
addr_966,pl00001528824429,46.81915555567173,-100.8101083335003,True,SFU,0.8,['ml'],ML,72.39,2.509,1.0,1.0,ms,4.19
addr_967,pl00001528824348,46.81984722205406,-100.8081027781532,True,MDU,0.75,['area_or_shape'],RULE,562.67,1.349,1.062,1.0,ms,10.08
addr_968,pl00001528824430,46.81951944418709,-100.8101166662729,True,SFU,0.8,['ml'],ML,102.91,1.289,1.0,1.0,ms,14.13
addr_969,pl00001528824431,46.819886111196,-100.8101055559095,True,MDU,0.75,['area_or_shape'],RULE,744.09,1.257,1.105,1.0,ms,40.31
addr_970,pl00001528821520,46.81070555579424,-100.8084138889906,True,SFU,0.8,['ml'],ML,128.92,1.21,1.0,1.0,ms,5.56
addr_971,pl00001528821519,46.81090833304663,-100.8088500003998,True,SFU,0.8,['ml'],ML,163.75,1.118,1.0,1.0,ms,4.11
addr_972,pl00001528821518,46.81108055582243,-100.8092333330911,True,SFU,0.8,['ml'],ML,187.55,1.356,1.062,1.0,ms,2.64
